E:\\pcap_data\\VBR_dataset1\\mitm\1_2023_04_07_23_38_09,396,video,https://www.youtube.com/watch?v=0gNY0KZ2nyY,360p,600,/3251/99184/78675/99184/103492/103492/204155/23010/284626/720079/1136594/1414766/187273/1506499/1414966/141249/1377985/1438323/1442378/168619/1429637/1425428/181379/1503833/1486510/216870/1455504/1532456/1346867/1529168/1478950,/192.168.32.180.52740>172.217.145.73.443/192.168.32.180.52757>172.217.145.73.443/192.168.32.180.52727>142.251.84.74.443/192.168.32.180.52768>172.217.145.73.443/192.168.32.180.52784>172.217.145.73.443,0,1,5,3,31,/1/6/3/2/5/2/6/6,/192.168.32.180.52740>172.217.145.73.443/192.168.32.180.52757>172.217.145.73.443/192.168.32.180.52727>142.251.84.74.443/192.168.32.180.52740>172.217.145.73.443/192.168.32.180.52727>142.251.84.74.443/192.168.32.180.52768>172.217.145.73.443/192.168.32.180.52727>142.251.84.74.443/192.168.32.180.52784>172.217.145.73.443
E:\\pcap_data\\VBR_dataset1\\mitm\1_2023_04_07_23_48_48,395,video,https://www.youtube.com/watch?v=0gNY0KZ2nyY,240p,600,/3251/59589/65535/130775/242911/491372/625511/621441/671899/697537/607587/620948/670071/624753/630612/601472/659273/674345/645494/616908/657255/619042/652403/644077,/192.168.32.180.52842>172.217.145.73.443,0,0,1,0,24,/24,/192.168.32.180.52842>172.217.145.73.443
E:\\pcap_data\\VBR_dataset1\\mitm\1_2023_04_07_23_59_27,394,video,https://www.youtube.com/watch?v=0gNY0KZ2nyY,144p,600,/3251/45065/45204/81660/205984/301064/308939/308580/328843/315060/337129/313011/315636/298650/337378/317919/306608/307911/301741/298750/315109/294472/329106/333528,/192.168.32.180.52942>172.217.145.73.443/192.168.32.180.52943>172.217.145.73.443,0,1,2,0,24,/1/23,/192.168.32.180.52942>172.217.145.73.443/192.168.32.180.52943>172.217.145.73.443
E:\\pcap_data\\VBR_dataset1\\mitm\20_2023_04_08_14_30_54,303,video,https://www.youtube.com/watch?v=a7tkPOFnIiU,1080p60,600,/3353/1126386/1126386/1126386/1126386/1126386/1126386/2097151/2097151/2097151/2097151/1836553/2097151/1448972/1867289/2097151/2097151/1287501/2097151/1667982/2097151/2097151/2097151/2097151/2097151/1938321/1873227/2097151/2049086/2097151/1287236/2097151/2097151/2097151/2097151/2097151/2097151/2097151/2097151/2097151/2097151/1806078/2097151/1269228/1681684/1924399/1912046/2097151/2097151/2097151/2097151/2097151/2097151/2097151/2097151/2097151/2073071/2097151/2097151/2097151/2097151/1745363/2097151/2097151/1282008/1262557/1877174/2097151/2097151/2097151/1555787/2097151/1570665/1992328/2097151/2097151/2097151/2097151/2097151/2097151/2097151/2097151/1758501/2097151/1532234/2097151/2097151/2097151/1505954/2097151/2097151/2097151/2097151/2097151/1653751/2097151/2097151/2097151/1551266/2097151/2097151/2097151/1929464/2097151/1554628/2097151/2097151/2097151/1483096/1892448/2097151/1941493/2097151/1677414/1567698/2097151/2097151/2097151/1291091/2097151/2097151/2097151/1513310/1982936/1802264/2097151/2097151/2097151/2097151/2097151/2097151/1762467/2097151/1651888/1603572/2097151/2097151/2097151/2097151/2097151/2082602/1969708/1878696/1403855/1628305/2097151/2097151/2097151/2097151/2097151/2097151/1484112/2097151/1777766/1397308/2097151/1410843/2097151/2097151/1529979/2097151/2097151/2097151/1289096/2097151/1620964/2097151/2097151/2044472/2097151/2097151/2097151/2097151/2097151/2097151/1334535/2097151/1580083/2097151/2058133/2097151/1432128/2097151/2097151,/192.168.32.180.61514>74.125.96.71.443/192.168.32.180.61513>74.125.96.71.443/192.168.32.180.61541>74.125.96.38.443/192.168.32.180.61543>74.125.96.71.443/192.168.32.180.61552>74.125.96.38.443/192.168.32.180.61554>74.125.96.71.443,0,1,6,0,184,/1/134/4/39/5/1,/192.168.32.180.61514>74.125.96.71.443/192.168.32.180.61513>74.125.96.71.443/192.168.32.180.61541>74.125.96.38.443/192.168.32.180.61543>74.125.96.71.443/192.168.32.180.61552>74.125.96.38.443/192.168.32.180.61554>74.125.96.71.443
E:\\pcap_data\\VBR_dataset1\\mitm\20_2023_04_08_14_41_31,302,video,https://www.youtube.com/watch?v=a7tkPOFnIiU,720p60,600,/3343/666933/631374/2004380/2097151/2097151/2097151/2097151/2097151/1927604/2097151/1271185/2097151/2088119/1353145/1894013/1812127/2097151/2082764/2046855/2012592/2097151/2026401/1397396/2097151/1280446/1625792/1953867/1637033/2097151/2097151/2097151/1781057/2097151/1447567/2097151/2097151/2097151/1412884/1478391/1743828/1917576/1320751/2097151/1717141/2092103/2097151/1548823/1373495/2097151/2097151/1872229/1490103/1945860/2097151/1503142/1510802/2097151/2097151/1823851/1608052/1260095/1983988/1833209/1787736/1537465/1646749/2097151/2097151/1417381/2033834/1491711/1311730/2097151/2046820/2097151/1782132/2052028/1765528/1358453,/192.168.32.180.61614>74.125.96.38.443,0,1,1,0,80,/80,/192.168.32.180.61614>74.125.96.38.443
E:\\pcap_data\\VBR_dataset1\\mitm\20_2023_04_08_14_52_11,397,video,https://www.youtube.com/watch?v=a7tkPOFnIiU,480p,600,/2831/213231/213231/508249/1117783/1566443/1876393/2002078/1994221/1750578/1795770/1724689/1887912/1800764/1837113/1727314/1772409/1889682/2097006/1968824/1863485/1745399/2024058/1797342/1672544/1968875/2077529/2077278/1743347,/192.168.32.180.61683>74.125.96.38.443/192.168.32.180.61684>74.125.96.38.443,0,1,2,0,29,/1/28,/192.168.32.180.61683>74.125.96.38.443/192.168.32.180.61684>74.125.96.38.443
E:\\pcap_data\\VBR_dataset1\\mitm\20_2023_04_08_15_02_49,396,video,https://www.youtube.com/watch?v=a7tkPOFnIiU,360p,600,/2831/104014/104014/278173/439529/1137655/1498683/1597200/1485981/1490803/1460928/1591614/1337687/1452986/1538137/1596224/1597505/1523992/1395659/1588785/144961/1450153/1579489,/192.168.32.180.61759>74.125.96.71.443/192.168.32.180.61758>74.125.96.71.443/192.168.32.180.61795>142.251.84.10.443/192.168.32.180.61797>74.125.96.71.443,0,1,4,0,23,/1/19/2/1,/192.168.32.180.61759>74.125.96.71.443/192.168.32.180.61758>74.125.96.71.443/192.168.32.180.61795>142.251.84.10.443/192.168.32.180.61797>74.125.96.71.443
E:\\pcap_data\\VBR_dataset1\\mitm\20_2023_04_08_15_13_27,395,video,https://www.youtube.com/watch?v=a7tkPOFnIiU,240p,600,/2831/65535/112543/253587/695554/844074/790102/836884/794208/761587/721877/779723/853110/754259/840461/732849/834711/843016/845924,/192.168.32.180.61841>74.125.96.38.443/192.168.32.180.61842>74.125.96.38.443,0,1,2,0,19,/1/18,/192.168.32.180.61841>74.125.96.38.443/192.168.32.180.61842>74.125.96.38.443
E:\\pcap_data\\VBR_dataset1\\mitm\20_2023_04_08_15_24_04,394,video,https://www.youtube.com/watch?v=a7tkPOFnIiU,144p,600,/2831/49033/65535/82996/178341/329183/349011/296796/332668/308244/323603/324269/312149/328729/303735/334597/311961/330205/321241/330811/334535/345164/354165/321219/341876,/192.168.32.180.61914>74.125.96.71.443/192.168.32.180.61913>74.125.96.71.443,0,1,2,0,25,/1/24,/192.168.32.180.61914>74.125.96.71.443/192.168.32.180.61913>74.125.96.71.443
E:\\pcap_data\\VBR_dataset1\\mitm\21_2023_04_08_15_34_58,313,video,https://www.youtube.com/watch?v=Ammv1OZlq2s,2160p,223,/999/2841751/2841751/2841751/4194303/4194303/2540202/4194303/2582227/2841751/3513939/4194303/2841751/2841751/2841751/4194303/2841751/2841751/4194303/2841751/4194303/2841751/4194303/4194303/2841751/2841751/2841751/2841751/4194303/4194303/3322537/4194303/4194303/4194303/4194303/4163952/2986697/3977583/4194303/4194303/2841751/4194303/4194303/4194303/3700211/4194303/2576727/4194303/4194303/4194303/2600595/3274285/4194303/4194303/4194303/4194303/3810676/3881700/2806729/2606388/3870566/3508290/727695,/192.168.32.180.62061>74.125.96.72.443/192.168.32.180.62062>74.125.96.72.443,0,1,2,5,63,/1/26/2/1/11/16/6,/192.168.32.180.62061>74.125.96.72.443/192.168.32.180.62062>74.125.96.72.443/192.168.32.180.62061>74.125.96.72.443/192.168.32.180.62062>74.125.96.72.443/192.168.32.180.62061>74.125.96.72.443/192.168.32.180.62062>74.125.96.72.443/192.168.32.180.62061>74.125.96.72.443
E:\\pcap_data\\VBR_dataset1\\mitm\21_2023_04_08_15_39_20,271,video,https://www.youtube.com/watch?v=Ammv1OZlq2s,1440p,223,/1655875/1680554/1009877/1654877/1654877/1654877/1654877/1205186/2009980/1654877/2256174/2268357/3693532/3462263/4137694/4194303/4194303/4194303/4194303/4194303/3079342/3092968/2579095/3472852/3106172/3167165/4194303/4080829/3675124/4194303/3145853/4194303/4194303/4194303/418511/2301239/2907619/3432997/1794694/2736225/1134536/1871890/2430851/2500054/4145015/3720100/3048762,/192.168.32.180.62114>74.125.96.72.443/192.168.32.180.62135>74.125.164.199.443/192.168.32.180.62115>74.125.96.72.443/192.168.32.180.62144>74.125.96.72.443,0,0,4,0,47,/34/1/3/9,/192.168.32.180.62114>74.125.96.72.443/192.168.32.180.62135>74.125.164.199.443/192.168.32.180.62115>74.125.96.72.443/192.168.32.180.62144>74.125.96.72.443
E:\\pcap_data\\VBR_dataset1\\mitm\21_2023_04_08_15_43_42,248,video,https://www.youtube.com/watch?v=Ammv1OZlq2s,1080p,223,/622486/621495/621495/621495/1719153/2970793/2574941/2915422/2972990/3976790/3520198/3879345/3535515/3927778/4025588/4166501/94351,/192.168.32.180.62176>74.125.96.72.443,0,0,1,0,17,/17,/192.168.32.180.62176>74.125.96.72.443
E:\\pcap_data\\VBR_dataset1\\mitm\21_2023_04_08_15_48_03,247,video,https://www.youtube.com/watch?v=Ammv1OZlq2s,720p,223,/981/396751/396751/396751/1096533/2080309/1944163/1701734/1766453/1713172/1565389/1306378/1772031/2085042/1824219/1991624/1825971/2052080/697657,/192.168.32.180.62241>74.125.96.72.443,0,1,1,0,19,/19,/192.168.32.180.62241>74.125.96.72.443
E:\\pcap_data\\VBR_dataset1\\mitm\21_2023_04_08_15_48_03,248,video,https://www.youtube.com/watch?v=Ammv1OZlq2s,720p,223,/622486/621495/621495/737317/1689267/1459009/1425847,/192.168.32.180.62242>74.125.96.72.443,0,0,1,0,7,/7,/192.168.32.180.62242>74.125.96.72.443
E:\\pcap_data\\VBR_dataset1\\mitm\21_2023_04_08_15_52_25,247,video,https://www.youtube.com/watch?v=Ammv1OZlq2s,480p,223,/397733/397338/456841/681033/1673744/1817763,/192.168.32.180.62292>74.125.96.72.443,0,0,1,0,6,/6,/192.168.32.180.62292>74.125.96.72.443
E:\\pcap_data\\VBR_dataset1\\mitm\21_2023_04_08_15_52_25,244,video,https://www.youtube.com/watch?v=Ammv1OZlq2s,480p,223,/958/203901/203901/339417/611545/1329322/1933760/1899549/2028488/1781029/2056544/2054123/230631,/192.168.32.180.62292>74.125.96.72.443/192.168.32.180.62293>74.125.96.72.443,0,1,2,0,13,/1/12,/192.168.32.180.62292>74.125.96.72.443/192.168.32.180.62293>74.125.96.72.443
E:\\pcap_data\\VBR_dataset1\\mitm\21_2023_04_08_15_56_45,244,video,https://www.youtube.com/watch?v=Ammv1OZlq2s,360p,223,/204860/213790/284962/648665/990489/1837853,/192.168.32.180.62339>74.125.96.72.443,0,0,1,0,6,/6,/192.168.32.180.62339>74.125.96.72.443
E:\\pcap_data\\VBR_dataset1\\mitm\21_2023_04_08_15_56_45,243,video,https://www.youtube.com/watch?v=Ammv1OZlq2s,360p,223,/958/110005/110005/110005/181162/418310/869028/1542066/1547603/1546789/1704822/512772,/192.168.32.180.62339>74.125.96.72.443/192.168.32.180.62340>74.125.96.72.443,0,1,2,0,12,/1/11,/192.168.32.180.62339>74.125.96.72.443/192.168.32.180.62340>74.125.96.72.443
E:\\pcap_data\\VBR_dataset1\\mitm\21_2023_04_08_16_01_08,243,video,https://www.youtube.com/watch?v=Ammv1OZlq2s,240p,223,/110964/118070/157175/350430/570753/1002129,/192.168.32.180.62385>74.125.164.199.443/192.168.32.180.62386>74.125.164.199.443,0,0,2,0,6,/1/5,/192.168.32.180.62385>74.125.164.199.443/192.168.32.180.62386>74.125.164.199.443
E:\\pcap_data\\VBR_dataset1\\mitm\21_2023_04_08_16_01_08,242,video,https://www.youtube.com/watch?v=Ammv1OZlq2s,240p,223,/957/65535/65535/65535/148042/236098/559253/956728/959069/884063/920354/255207,/192.168.32.180.62386>74.125.164.199.443,0,1,1,0,12,/12,/192.168.32.180.62386>74.125.164.199.443
E:\\pcap_data\\VBR_dataset1\\mitm\21_2023_04_08_16_05_31,242,video,https://www.youtube.com/watch?v=Ammv1OZlq2s,144p,223,/66493/70312/123115/178699/430350/720685,/192.168.32.180.62433>74.125.96.72.443,0,0,1,0,6,/6,/192.168.32.180.62433>74.125.96.72.443
E:\\pcap_data\\VBR_dataset1\\mitm\21_2023_04_08_16_05_31,278,video,https://www.youtube.com/watch?v=Ammv1OZlq2s,144p,223,/957/65535/63586/113031/222273/405402/380358/372521/377744/393192/186818,/192.168.32.180.62434>74.125.96.72.443,0,1,1,0,11,/11,/192.168.32.180.62434>74.125.96.72.443
E:\\pcap_data\\VBR_dataset1\\mitm\23_2023_04_08_16_10_31,303,video,https://www.youtube.com/watch?v=b44xja5KeAo,1080p50,600,/4378/1119596/1119596/818371/1119596/1119579/1119596/1119596/1119596/1164840/2097151/2097151/1756536/2097151/2097151/1286439/2097151/2097151/716165/1526700/1975423/1481197/2028972/1610632/2010963/2097151/2097151/2097151/1783249/2097151/2097151/1492525/2097151/2097151/1515487/2097151/2097151/1574411/2097151/2097151/2097151/2097151/2097151/2097151/1291724/2097151/2097151/2097151/2097151/1677031/1940913/1498935/2079459/1384801/2097151/2097151/2097151/2097151/1919778/2097151/2097151/2097151/2019195/2097151/2097151/1385476/2097151/2097151/2097151/2097151/2097151/1281084/2097151/2097151/2097151/2028566/1497061/1621842/1450805/2097151/2097151/2097151/2097151/2097151/1434025/2097151/2097151/2097151/2097151/1901427/2097151/2097151/2097151/2097151/2097151/2097151/1737447/1531051/2097151/2097151/2097151/2097151/2097151/2097151/2097151/1563863/2097151/2097151/2097151/2097151/1632356/1757068/1348882/2097151/1438650/2097151/2097151/2097151/1366860/1590832/2097151/1905010/2097151/2097151/1334127/2097151/2097151/2073249/1708731/2097151/1347791/1818450/1441238/2060487/1311708/2097151/2097151/2097151/2097151/2097151/2097151/2097151/2097151/2097151/2097151,/192.168.32.180.62573>74.125.171.38.443/192.168.32.180.62572>74.125.171.38.443/192.168.32.180.62599>173.194.4.167.443/192.168.32.180.62607>173.194.59.70.443,0,1,4,0,145,/1/17/6/121,/192.168.32.180.62573>74.125.171.38.443/192.168.32.180.62572>74.125.171.38.443/192.168.32.180.62599>173.194.4.167.443/192.168.32.180.62607>173.194.59.70.443
E:\\pcap_data\\VBR_dataset1\\mitm\23_2023_04_08_16_21_09,302,video,https://www.youtube.com/watch?v=b44xja5KeAo,720p50,600,/4360/665613/788766/1446815/2097151/1609054/1499630/1675601/1732167/2025180/1736615/1925730/1453077/1391845/1957238/1296318/1821175/2097151/1757142/1471305/1688323/1576604/1983607/1777127/1484820/1509732/1357852/2097151/2097151/1771007/2097151/1697356/1561211/2082330/1630130/2028000/1949837/1454807/2010946/1713767/2097151/2097151/2097151/115283/1391605/1629418/1313994/1737875/1508082/1851297/1825409/1976872/1438344/1769561/2060117/2042914/1921747/2068090/1765852/1806318/2097151/1557135/1680410/1937836,/192.168.32.180.62660>74.125.171.38.443/192.168.32.180.62681>142.251.90.137.443/192.168.32.180.62667>173.194.59.70.443/192.168.32.180.62692>142.251.90.137.443/192.168.32.180.62695>173.194.59.70.443,0,0,5,0,64,/1/12/30/4/17,/192.168.32.180.62660>74.125.171.38.443/192.168.32.180.62681>142.251.90.137.443/192.168.32.180.62667>173.194.59.70.443/192.168.32.180.62692>142.251.90.137.443/192.168.32.180.62695>173.194.59.70.443
E:\\pcap_data\\VBR_dataset1\\mitm\23_2023_04_08_16_31_48,397,video,https://www.youtube.com/watch?v=b44xja5KeAo,480p,600,/3515/184953/184953/526148/1232531/2041906/1871593/1832144/1689337/2034856/2061890/1833274/1901129/1971132/2049334/2035929/442483/1983467/1814072/2052675/1791068/2024136/1958665/1856100/1921739/1779568/1928419/1998160,/192.168.32.180.62741>173.194.4.167.443/192.168.32.180.62756>173.194.4.167.443/192.168.32.180.62767>173.194.49.39.443/192.168.32.180.62768>173.194.4.167.443,0,1,4,0,28,/1/15/2/10,/192.168.32.180.62741>173.194.4.167.443/192.168.32.180.62756>173.194.4.167.443/192.168.32.180.62767>173.194.49.39.443/192.168.32.180.62768>173.194.4.167.443
E:\\pcap_data\\VBR_dataset1\\mitm\23_2023_04_08_16_42_26,396,video,https://www.youtube.com/watch?v=b44xja5KeAo,360p,600,/3515/99037/99037/300527/454166/973263/1420861/1325142/213535/1514503/1510146/91457/1457596/1501833/1434204/1430291/1414852/1344040/1515297/1428528/1419440/1522134/1527668/1488258,/192.168.32.180.62841>142.251.90.137.443/192.168.32.180.62840>142.251.90.137.443/192.168.32.180.62821>173.194.4.167.443/192.168.32.180.62849>173.194.4.167.443/192.168.32.180.62855>173.194.4.167.443,0,1,5,2,24,/1/6/1/2/1/3/10,/192.168.32.180.62841>142.251.90.137.443/192.168.32.180.62840>142.251.90.137.443/192.168.32.180.62821>173.194.4.167.443/192.168.32.180.62840>142.251.90.137.443/192.168.32.180.62849>173.194.4.167.443/192.168.32.180.62840>142.251.90.137.443/192.168.32.180.62855>173.194.4.167.443
E:\\pcap_data\\VBR_dataset1\\mitm\23_2023_04_08_16_53_04,395,video,https://www.youtube.com/watch?v=b44xja5KeAo,240p,600,/3515/65535/65535/113940/212446/455672/733049/726415/702609/715235/640961/709789/707547/694454/729583/655185/646254/690237/675462/721232/661574/683180/679272,/192.168.32.180.62906>173.194.4.167.443/192.168.32.180.62905>173.194.4.167.443,0,1,2,0,23,/1/22,/192.168.32.180.62906>173.194.4.167.443/192.168.32.180.62905>173.194.4.167.443
E:\\pcap_data\\VBR_dataset1\\mitm\23_2023_04_08_17_03_45,394,video,https://www.youtube.com/watch?v=b44xja5KeAo,144p,600,/3515/40925/43925/87655/163717/352254/337816/348379/340737/321909/345540/349366/352140/346559/340266/312577/342422/341135/329874/330906/323550/336575/320611,/192.168.32.180.62979>74.125.171.38.443/192.168.32.180.62980>74.125.171.38.443,0,1,2,0,23,/1/22,/192.168.32.180.62979>74.125.171.38.443/192.168.32.180.62980>74.125.171.38.443
E:\\pcap_data\\VBR_dataset1\\mitm\24_2023_04_08_17_14_41,303,video,https://www.youtube.com/watch?v=B6bJ_vTslyo,1080p50,600,/4521/1105355/1105355/1105355/1105355/2097151/1636046/2097151/2097151/2097151/1621743/1789630/1841074/2097151/1386871/2097151/2097151/1437459/2053744/1813380/2097151/2097151/1715949/2097151/2097151/1766667/2097151/1477994/1572500/2040396/2097151/1697153/2097151/2097151/1378027/2097151/2097151/2097151/2097151/2097151/2097151/2097151/2097151/2097151/2097151/2097151/1940417/1269069/1387617/1543441/1902246/2097151/2047490/2037890/2097151/2097151/1412195/1825339/2033493/2097151/1702477/2097151/2097151/2097151/2097151/2097151/1509139/2064440/2097151/1533471/1369500/1364334/2097151/2091837/1684543/1712362/1453093/1339023/1339012/1863311/1622865/1646453/2097151/2097151/2097151/1963942/1919655/1500207/2097151/2020881/2097151/1799063/2057689/2097151/1943576/2097151/1631794/2097151/2037614/2097151/2097151/1619512/2097151/1753769/2097151/2097151/1857689/1335108/1883865/2097151/1965270/2097151/2097151/1813847/2097151/2097151/1637000/1690082/1476597/2097151/2097151/1377869/1304997/1841951/2097151/1377013/1362329/2097151/1939941/1442029/2053830/1900318/2097151/2097151/2097151/2097151/2097151/2097151/2077775,/192.168.32.180.63113>142.251.84.39.443/192.168.32.180.63114>142.251.84.39.443/192.168.32.180.63133>142.251.84.39.443,0,1,3,0,139,/1/67/71,/192.168.32.180.63113>142.251.84.39.443/192.168.32.180.63114>142.251.84.39.443/192.168.32.180.63133>142.251.84.39.443
E:\\pcap_data\\VBR_dataset1\\mitm\24_2023_04_08_17_25_19,302,video,https://www.youtube.com/watch?v=B6bJ_vTslyo,720p50,600,/4508/663982/663982/723127/1116995/1808507/1553413/2097151/2097151/1676176/1631075/2097151/1639994/2007791/1500653/1645360/1659955/1697536/1944570/2042109/1840279/1299731/2036998/1591010/1306693/1608903/1935967/1650129/1714939/1656481/1657870/1545320/1646112/2096086/1809994/1642721/1661646/2057706/2052334/1998639/1993930/2015402/2097151/2097151/1987538/2097151/1900007/1827598/1724688/1427753/1787327/1494529/2088583/2078851/2059436/1526186/2097151/2097151/1835165/1567330/1392481,/192.168.32.180.63184>172.217.145.70.443,0,1,1,0,61,/61,/192.168.32.180.63184>172.217.145.70.443
E:\\pcap_data\\VBR_dataset1\\mitm\24_2023_04_08_17_35_57,397,video,https://www.youtube.com/watch?v=B6bJ_vTslyo,480p,600,/3611/189309/189309/366095/593799/1432434/1815154/2042521/1862188/1782248/1990104/1949223/1934519/1973286/1898504/1889132/1849735/1991605/2024515/2090573/2064519/1807939/1989488/2010812/1831811/2033386/2034400,/192.168.32.180.63254>142.251.84.39.443/192.168.32.180.63255>142.251.84.39.443,0,1,2,0,27,/1/26,/192.168.32.180.63254>142.251.84.39.443/192.168.32.180.63255>142.251.84.39.443
E:\\pcap_data\\VBR_dataset1\\mitm\24_2023_04_08_17_46_35,396,video,https://www.youtube.com/watch?v=B6bJ_vTslyo,360p,600,/3611/101764/96096/101764/115362/154148/359783/554464/162069/1171553/1489560/1496642/1478600/1413026/1514350/1445969/1444918/1500771/1552470/1534764/1438299/1476481/1451729/1483372/1569847,/192.168.32.180.63336>142.251.84.39.443/192.168.32.180.63353>142.251.90.71.443/192.168.32.180.63351>142.251.84.39.443,0,1,3,0,25,/8/2/15,/192.168.32.180.63336>142.251.84.39.443/192.168.32.180.63353>142.251.90.71.443/192.168.32.180.63351>142.251.84.39.443
E:\\pcap_data\\VBR_dataset1\\mitm\24_2023_04_08_17_57_13,395,video,https://www.youtube.com/watch?v=B6bJ_vTslyo,240p,600,/3611/65535/65535/135137/300632/681594/670900/659658/654798/704982/669347/640407/684264/661454/687134/688821/675374/688096/655505/647235/686889/678831,/192.168.32.180.63398>172.217.145.70.443/192.168.32.180.63397>172.217.145.70.443,0,1,2,0,22,/1/21,/192.168.32.180.63398>172.217.145.70.443/192.168.32.180.63397>172.217.145.70.443
E:\\pcap_data\\VBR_dataset1\\mitm\24_2023_04_08_18_07_51,394,video,https://www.youtube.com/watch?v=B6bJ_vTslyo,144p,600,/3611/46641/42810/76173/201190/310481/341510/322237/343729/336348/316933/342369/330640/343316/323390/329573/319735/318513/330118/331005/315172/333193/344106,/192.168.32.180.63487>142.251.84.39.443/192.168.32.180.63486>142.251.84.39.443,0,1,2,0,23,/1/22,/192.168.32.180.63487>142.251.84.39.443/192.168.32.180.63486>142.251.84.39.443
E:\\pcap_data\\VBR_dataset1\\mitm\26_2023_04_08_19_22_50,303,video,https://www.youtube.com/watch?v=bZsfEwr9i6I,1080p50,545,/2250/1107188/789782/1107188/1140411/2077718/2062745/1446573/1569282/1523754/2097151/2097151/1400764/2097151/1996995/1757167/2097151/2097151/2097151/2053312/2097151/2097151/2097151/2097151/1463568/1850822/2097151/2097151/2097151/1591698/2082138/1528425/2064598/1834190/2097151/2048318/2097151/2097151/2097151/1380307/2097151/2097151/2097151/2097151/2097151/2097151/2097151/2097151/2097151/1336428/2097151/2097151/2097151/2097151/1273226/2097151/2039841/1721777/1860889/2066382/2097151/2097151/1929893/2097151/2097151/1293602/1752321/1283341/1261878/1954857/1747868/2097151/2097151/1448377/1486312/1982207/1731424/1708074/2097151/2097151/1512118/2097151/1955947/2097151/2097151/2097151/2097151/2097151/1417777/1414509/1659480/2097151/1428292/2097151/1481175/2097151/1602494/1525700/2097151/2097151/2022297/1280022/1391447/1017476,/192.168.32.180.64062>173.194.4.7.443/192.168.32.180.64063>173.194.4.7.443,0,1,2,0,104,/1/103,/192.168.32.180.64062>173.194.4.7.443/192.168.32.180.64063>173.194.4.7.443
E:\\pcap_data\\VBR_dataset1\\mitm\26_2023_04_08_19_32_32,302,video,https://www.youtube.com/watch?v=bZsfEwr9i6I,720p50,545,/2243/666087/404823/666087/1798285/1896609/1621301/1698766/1659673/1864128/1292693/1498176/1499822/1307790/2097151/1732020/2097151/1762940/1373345/1642248/1646436/2097151/2097151/2097151/1873243/1531477/1342160/1762493/2097151/2097151/1334847/2097151/1780563/1636827/1493030/2097151/1907112/1974616/1440765/2097151/1828058/2097151/1665507/1746460/1797473/1448847/1961218/1498051/1049750/2029874/1693111/1605913/2007191/1641868/2097151/2097151/1446726/1770726/1933988/1945139/2048747/1998043/1285004/1534519/1341908,/192.168.32.180.64116>74.125.101.138.443/192.168.32.180.64141>173.194.4.7.443/192.168.32.180.64143>74.125.101.138.443,0,1,3,0,65,/48/3/14,/192.168.32.180.64116>74.125.101.138.443/192.168.32.180.64141>173.194.4.7.443/192.168.32.180.64143>74.125.101.138.443
E:\\pcap_data\\VBR_dataset1\\mitm\26_2023_04_08_19_42_16,397,video,https://www.youtube.com/watch?v=bZsfEwr9i6I,480p,545,/2099/186910/166891/310979/829288/1726624/2068360/2096522/2044148/1811060/1933455/2091691/2063665/2048331/2064812/2076450/1830762/2092018/2052010/2082598/163026,/192.168.32.180.64183>173.194.4.7.443/192.168.32.180.64200>173.194.4.7.443,0,1,2,0,21,/1/20,/192.168.32.180.64183>173.194.4.7.443/192.168.32.180.64200>173.194.4.7.443
E:\\pcap_data\\VBR_dataset1\\mitm\26_2023_04_08_19_51_59,396,video,https://www.youtube.com/watch?v=bZsfEwr9i6I,360p,545,/2099/101132/90002/177068/278337/877739/1496493/1448673/1533015/1459610/1475366/1507778/1489885/1513618/1518842/1560526/1316435,/192.168.32.180.64251>74.125.101.138.443/192.168.32.180.64250>74.125.101.138.443,0,1,2,0,17,/1/16,/192.168.32.180.64251>74.125.101.138.443/192.168.32.180.64250>74.125.101.138.443
E:\\pcap_data\\VBR_dataset1\\mitm\26_2023_04_08_20_01_41,395,video,https://www.youtube.com/watch?v=bZsfEwr9i6I,240p,545,/2099/65535/65535/90971/256232/596339/684846/660177/655931/681686/634407/645224/671031/621904/693648/672797/684279/486418,/192.168.32.180.64319>74.125.101.138.443/192.168.32.180.64320>74.125.101.138.443,0,1,2,0,18,/1/17,/192.168.32.180.64319>74.125.101.138.443/192.168.32.180.64320>74.125.101.138.443
E:\\pcap_data\\VBR_dataset1\\mitm\26_2023_04_08_20_11_25,394,video,https://www.youtube.com/watch?v=bZsfEwr9i6I,144p,545,/2099/44300/43836/83084/167445/276950/302715/305460/285010/288483/293642/290356/282605/305520/286938/278092/273465/281914/278287/212736,/192.168.32.180.64398>74.125.101.138.443,0,1,1,0,20,/20,/192.168.32.180.64398>74.125.101.138.443
E:\\pcap_data\\VBR_dataset1\\mitm\27_2023_04_08_20_21_27,399,video,https://www.youtube.com/watch?v=cHILXwY956M,1080p,291,/1355/604696/604696/604696/600071/1737664/604696/604696/526635/717340/604696/604696/882090/1077822/1931155/1996102/1516455/1743859/1781400/1825944/1495038/2052027/2097151/1300157/1677314/1287661/1684677/1595823/1584011/1592525/1844271/1804039/1998577/1583658/1861843/1714735/1292406/1619806/1336996/2004505/1508458/1619933/1881504,/192.168.32.180.64504>173.194.4.231.443/192.168.32.180.64505>173.194.4.231.443,0,0,2,0,43,/1/42,/192.168.32.180.64504>173.194.4.231.443/192.168.32.180.64505>173.194.4.231.443
